Date,Category,Payment_Mode,Description,Amount_Paid,Cashback
14-09-2024,Shopping,Net Banking,Effect indeed into everybody.,988.71,0
14-09-2024,Groceries,Net Banking,Dark require keep.,764.28,0
14-09-2024,Subscriptions,Debit Card,Turn participant thus help.,1742.56,0
14-09-2024,Bills,Credit Card,Person ability officer.,1255.44,0
14-09-2024,Shopping,Cash,New approach environmental wife.,679.01,0
14-09-2024,Healthcare,Cash,Eight decide administration involve.,621.15,0
15-09-2024,Shopping,UPI,Surface let large.,1861.24,93.06
15-09-2024,Groceries,UPI,Face lot news get.,729.9,0
15-09-2024,Travel,Debit Card,Common detail loss.,1159.23,0
16-09-2024,Healthcare,Debit Card,Southern security mission go.,1224.66,0
16-09-2024,Dining,UPI,Song baby today quite.,1258.11,62.91
16-09-2024,Travel,Debit Card,You national sign could sing.,926.16,0
16-09-2024,Rent,Debit Card,Check hot society.,750.58,0
16-09-2024,Subscriptions,UPI,Model explain finally turn.,984.68,0
16-09-2024,Healthcare,Cash,Challenge what animal method enough.,1201.19,60.06
16-09-2024,Dining,Cash,Improve case together carry write.,1786.48,89.32
17-09-2024,Bills,Net Banking,Guy across third.,763.36,0
17-09-2024,Subscriptions,Credit Card,Situation experience current.,1505.62,0
17-09-2024,Subscriptions,Credit Card,Bring remain outside heavy.,1475.01,0
17-09-2024,Healthcare,Credit Card,Camera wait other.,908.56,45.43
17-09-2024,Entertainment,Net Banking,Real admit then then while.,1575.31,0
17-09-2024,Dining,UPI,When back TV wide drive.,747.83,0
17-09-2024,Entertainment,Credit Card,Financial world far grow.,1295.96,64.8
17-09-2024,Travel,UPI,Body describe official itself.,975.36,0
17-09-2024,Entertainment,Net Banking,Situation which best method.,532.55,26.63
17-09-2024,Travel,Credit Card,Yourself power protect.,1789.76,0
18-09-2024,Subscriptions,UPI,Large close oil meet.,725.08,0
18-09-2024,Transport,Cash,Plant step recently gun sure.,1278.52,63.93
18-09-2024,Entertainment,Net Banking,Would morning country say.,1752.82,0
18-09-2024,Healthcare,Credit Card,Style idea remain well evidence.,650.97,32.55
18-09-2024,Healthcare,Net Banking,Action market year economy.,1304.11,65.21
18-09-2024,Healthcare,Net Banking,Which cup.,1569.13,78.46
18-09-2024,Rent,Credit Card,Seek its myself.,520.66,0
18-09-2024,Bills,UPI,Ability smile how former.,581.49,0
18-09-2024,Subscriptions,Credit Card,After second.,1983.94,0
18-09-2024,Entertainment,Credit Card,Toward interview quite artist.,1147.72,0
18-09-2024,Shopping,Credit Card,Perform against maintain always manager.,856.15,42.81
19-09-2024,Healthcare,UPI,Speech police adult only.,1717.51,0
19-09-2024,Transport,UPI,Wonder herself.,1004.46,0
19-09-2024,Transport,Cash,Glass list.,1251.66,0
19-09-2024,Dining,Cash,Investment writer after sea structure.,940.6,0
19-09-2024,Bills,Cash,Audience more force little.,1637.37,0
19-09-2024,Rent,Cash,Mean where must relationship hand.,1666.77,0
19-09-2024,Healthcare,Cash,Ask same edge.,931.85,0
19-09-2024,Transport,Credit Card,History believe.,722.76,0
19-09-2024,Entertainment,Cash,Play trial when.,1363.48,0
19-09-2024,Bills,Net Banking,Successful sell approach represent.,1200.73,0
19-09-2024,Entertainment,Credit Card,International yet.,936.64,0
20-09-2024,Rent,Debit Card,Enter wonder animal.,870.04,0
20-09-2024,Transport,UPI,Poor explain former.,833.11,0
20-09-2024,Transport,Credit Card,Maintain today exist.,1119.88,0
20-09-2024,Groceries,Debit Card,Person resource daughter.,1596.03,0
20-09-2024,Travel,Cash,Up I model conference maybe.,1645.61,0
20-09-2024,Subscriptions,Cash,Result dream shoulder everybody store.,1497.6,74.88
20-09-2024,Healthcare,Cash,Nature stuff various table.,1502.84,0
20-09-2024,Travel,UPI,Few likely.,1316.55,65.83
20-09-2024,Transport,Debit Card,Buy head happy.,1069.56,0
20-09-2024,Dining,Net Banking,Operation cost safe.,901.89,0
21-09-2024,Travel,Credit Card,Look until.,1470.28,0
21-09-2024,Healthcare,Net Banking,Item bring answer issue.,925.28,0
21-09-2024,Transport,Debit Card,Organization usually personal race.,1248.84,0
21-09-2024,Bills,Credit Card,Face age project.,1326.64,0
21-09-2024,Rent,UPI,Suffer best heavy probably.,1805.27,0
21-09-2024,Healthcare,Net Banking,Few degree whole why.,1910.17,0
21-09-2024,Transport,Net Banking,Many road unit indicate candidate.,602.59,0
22-09-2024,Rent,Net Banking,Black cause tree.,1827.72,0
22-09-2024,Entertainment,Credit Card,Expert draw large.,1132.34,0
22-09-2024,Rent,Debit Card,Make organization oil everybody power.,1819.87,0
22-09-2024,Entertainment,Cash,Laugh house.,994.07,49.7
22-09-2024,Healthcare,Cash,Hair agency well side.,615.61,0
23-09-2024,Shopping,UPI,Husband involve relate which from.,1150.85,0
23-09-2024,Rent,Debit Card,Bit nation.,573.19,0
24-09-2024,Bills,UPI,Wife appear side.,1313.56,0
24-09-2024,Dining,Credit Card,Skill modern thank.,1486.47,0
24-09-2024,Healthcare,UPI,Many kind yard general business.,1492.46,0
24-09-2024,Travel,Debit Card,Event record should.,1708.53,0
24-09-2024,Groceries,Net Banking,Property media program despite.,1305.03,0
24-09-2024,Travel,Net Banking,Drive involve.,1080.04,0
24-09-2024,Travel,Cash,Seek building none increase.,1700.15,0
24-09-2024,Entertainment,Net Banking,Everybody method drug.,1626.87,0
25-09-2024,Shopping,Cash,Who above contain effect.,1196.19,0
25-09-2024,Subscriptions,UPI,Nation hard watch good need.,1015.46,0
25-09-2024,Subscriptions,Credit Card,Word arrive class speech.,672.94,0
25-09-2024,Bills,Debit Card,Attention situation stand.,1984.93,0
25-09-2024,Groceries,Debit Card,Respond do throw.,1030.66,0
25-09-2024,Groceries,Cash,Word continue work.,1904.48,0
25-09-2024,Rent,UPI,Thousand let parent child subject.,878.54,43.93
25-09-2024,Bills,UPI,Win their whom.,1112.41,0
25-09-2024,Groceries,Debit Card,Speak ball conference.,1266.6,0
25-09-2024,Groceries,Debit Card,Reduce through probably.,1687.3,0
25-09-2024,Groceries,Debit Card,Body summer traditional office space.,764.01,0
25-09-2024,Transport,UPI,Together up ever.,842.24,0
25-09-2024,Bills,UPI,Rock one test agree.,991.28,0
25-09-2024,Subscriptions,Credit Card,Put perhaps occur else.,1161.57,58.08
25-09-2024,Dining,Cash,Discuss mean agent.,1667.99,0
26-09-2024,Travel,Debit Card,Letter light think husband.,1752.39,87.62
26-09-2024,Bills,UPI,Despite last lawyer.,1489.59,0
26-09-2024,Entertainment,Cash,Daughter father lawyer.,1774.25,0
26-09-2024,Entertainment,Credit Card,Appear artist.,1958.52,0
26-09-2024,Groceries,Credit Card,Door design subject.,504.34,0
26-09-2024,Travel,Net Banking,Say business produce.,926.46,0
27-09-2024,Entertainment,Credit Card,Once offer condition.,1088.69,54.43
27-09-2024,Groceries,Debit Card,Parent start among million son.,893.93,0
27-09-2024,Healthcare,Cash,West husband who poor together.,1393.97,0
27-09-2024,Groceries,Cash,Include friend.,1027.2,0
27-09-2024,Healthcare,Net Banking,Suggest class relate sense.,1214.34,60.72
01-10-2024,Dining,Net Banking,Wait put like himself glass.,761.09,0
01-10-2024,Bills,Net Banking,Eye enough.,813.17,0
01-10-2024,Entertainment,Debit Card,Maintain trip stop across.,942.69,0
02-10-2024,Shopping,UPI,Arm recognize.,1168.28,0
02-10-2024,Healthcare,Credit Card,This mouth next.,1471.87,0
02-10-2024,Entertainment,Debit Card,Today recent want class.,920.48,0
02-10-2024,Shopping,Debit Card,However dog prepare speech player.,923.92,0
02-10-2024,Rent,Cash,Address your have every.,1644.88,0
02-10-2024,Groceries,UPI,Inside along.,1772.96,88.65
02-10-2024,Rent,Debit Card,Democratic response actually.,790.98,0
02-10-2024,Travel,Debit Card,Stock serious treat contain final.,1589.55,0
02-10-2024,Travel,Net Banking,Offer enough maybe help.,1960.82,0
03-10-2024,Transport,Credit Card,Guess resource rock heart.,1633.68,0
03-10-2024,Groceries,Net Banking,Lawyer hand include not source.,1790.01,89.5
03-10-2024,Bills,Debit Card,Trip up put.,1098.34,0
03-10-2024,Travel,Debit Card,Technology stand sell.,1299.58,0
03-10-2024,Subscriptions,Credit Card,Fish interview year.,1188.08,0
03-10-2024,Bills,Debit Card,End their.,1792.09,0
04-10-2024,Rent,Credit Card,Capital consumer.,961.94,0
04-10-2024,Travel,UPI,Operation animal size relationship.,1827.12,0
04-10-2024,Rent,UPI,Factor civil either sing.,1501.96,0
04-10-2024,Dining,Debit Card,Break story happy.,1078.82,53.94
04-10-2024,Groceries,Credit Card,Set field scientist.,1741.37,0
04-10-2024,Travel,Credit Card,Response feeling argue song just.,743.95,0
04-10-2024,Subscriptions,Cash,Life step.,1164.84,58.24
04-10-2024,Transport,UPI,His just more movie.,1600.37,0
04-10-2024,Healthcare,UPI,Beat compare.,961.64,0
04-10-2024,Entertainment,Debit Card,Strong parent policy.,1788.28,0
04-10-2024,Rent,Credit Card,Low plant out play.,678.47,0
04-10-2024,Transport,Debit Card,Let back its manage.,1498.08,74.9
04-10-2024,Rent,Net Banking,Bag our treat customer.,811.08,40.55
04-10-2024,Groceries,Cash,Nothing soon rule table peace.,639.61,31.98
05-10-2024,Groceries,UPI,Ball history hit.,1070.06,53.5
05-10-2024,Entertainment,Credit Card,Under beyond exist quickly.,558.83,0
05-10-2024,Groceries,Cash,Trip tonight.,1529.65,0
05-10-2024,Healthcare,Debit Card,Court yeah method collection.,1246.64,0
06-10-2024,Transport,Net Banking,Follow carry each.,1235.37,0
06-10-2024,Travel,Net Banking,Again box great late find.,1309.05,65.45
06-10-2024,Healthcare,Cash,Discuss class floor.,1232.88,0
06-10-2024,Transport,Net Banking,Black easy single see get.,1258.55,0
06-10-2024,Healthcare,Credit Card,Mean all build marriage.,1765.8,0
06-10-2024,Transport,UPI,Cup college course.,1202.04,0
06-10-2024,Rent,Credit Card,Great would hour former to.,1744.37,0
06-10-2024,Entertainment,Cash,Check group eat give.,1694.62,0
07-10-2024,Dining,Net Banking,Available science certainly form majority.,1417.42,70.87
07-10-2024,Subscriptions,Cash,Sport hot.,1080.58,54.03
07-10-2024,Transport,Debit Card,Specific behind.,1390.73,69.54
07-10-2024,Bills,Net Banking,Call shake price.,576.41,28.82
07-10-2024,Dining,Debit Card,Model resource.,1192.78,0
07-10-2024,Groceries,Credit Card,Television send woman.,1029.06,0
07-10-2024,Healthcare,Debit Card,Would economy still American.,1864.31,93.22
07-10-2024,Entertainment,UPI,Do whole end.,1222,0
07-10-2024,Travel,Debit Card,There child believe.,1744.78,0
08-10-2024,Rent,Credit Card,Meeting west situation fall firm.,1439.61,0
09-10-2024,Shopping,Credit Card,Report skill.,1178.74,0
09-10-2024,Groceries,Net Banking,Tonight anyone some.,1735.66,0
09-10-2024,Shopping,Debit Card,Girl interview.,1955.75,97.79
09-10-2024,Bills,Cash,Indicate around for.,724.45,36.22
09-10-2024,Travel,Credit Card,House rich hair lay.,1663.56,0
09-10-2024,Rent,Debit Card,Toward space treatment.,1529.96,76.5
09-10-2024,Healthcare,Net Banking,Road fish tell.,1003.21,50.16
09-10-2024,Rent,UPI,Great add machine whom program.,1731.04,0
09-10-2024,Travel,Credit Card,Some family house fire.,1925.57,0
10-10-2024,Rent,Debit Card,Understand structure would.,1679.52,83.98
10-10-2024,Healthcare,Net Banking,Until individual behavior.,532.77,0
10-10-2024,Bills,Net Banking,Member doctor explain.,1998.51,0
10-10-2024,Healthcare,UPI,Such find what southern ok.,1420.79,0
10-10-2024,Bills,Debit Card,Part action budget chair.,1328.08,0
10-10-2024,Shopping,UPI,Throw interest option specific stage.,920.19,0
10-10-2024,Rent,Credit Card,Conference center exist operation office.,1064.53,0
10-10-2024,Groceries,UPI,Real yet.,937.15,0
10-10-2024,Bills,Cash,No change top both democratic.,1519.73,75.99
10-10-2024,Groceries,Debit Card,Loss risk.,1274.03,0
11-10-2024,Bills,Net Banking,Yeah hotel special use find.,1770.25,0
11-10-2024,Dining,Debit Card,Mind case.,1678.63,83.93
11-10-2024,Transport,Net Banking,Water green.,1757.29,0
11-10-2024,Bills,UPI,Friend technology inside.,1776.22,0
11-10-2024,Shopping,Net Banking,Stay today player.,1646.85,0
11-10-2024,Transport,Debit Card,Poor serious standard buy himself.,575.94,0
11-10-2024,Healthcare,UPI,Seat education at day.,1731.23,0
11-10-2024,Dining,Net Banking,Enjoy understand.,741.9,0
11-10-2024,Entertainment,Net Banking,Stage how religious arrive store.,1819.94,0
11-10-2024,Healthcare,Debit Card,These exactly policy which.,683.83,0
12-10-2024,Rent,UPI,Data natural glass raise system.,962.78,0
12-10-2024,Dining,UPI,Experience strong three interest.,1179.06,0
12-10-2024,Transport,UPI,Process hundred miss.,1238.03,61.9
12-10-2024,Travel,Net Banking,Usually will according side.,725.12,0
12-10-2024,Groceries,Debit Card,High degree.,1557.85,0
12-10-2024,Shopping,Net Banking,Institution strong reason decision.,1289.51,0
12-10-2024,Bills,Cash,Age example training billion.,918.66,45.93
12-10-2024,Groceries,Debit Card,Control these impact always let.,1794.91,89.75
12-10-2024,Shopping,Cash,However draw.,1315.29,65.76
13-10-2024,Transport,Credit Card,Hundred mind have.,1957.5,0
13-10-2024,Healthcare,Cash,Know opportunity.,1550.55,0
13-10-2024,Rent,Net Banking,Major drive.,1190.08,0
13-10-2024,Travel,Cash,Effect husband.,1257.01,62.85
13-10-2024,Bills,UPI,Adult network admit class.,1431.33,0
13-10-2024,Rent,Net Banking,Agreement nothing thousand rock.,739.55,0
13-10-2024,Entertainment,Cash,Place make trade.,1690.65,84.53
13-10-2024,Healthcare,Debit Card,Purpose mean stock give.,619.04,0
13-10-2024,Shopping,Debit Card,Later one task travel lose.,1072.73,0
14-10-2024,Travel,Cash,Cold election yes.,1767.54,0
14-10-2024,Entertainment,Debit Card,Fine as surface else few.,1026.35,0
14-10-2024,Entertainment,Credit Card,Risk pay.,1549.79,0
14-10-2024,Dining,Net Banking,Natural inside.,940.59,47.03
14-10-2024,Travel,UPI,Part foot.,540.53,0
14-10-2024,Subscriptions,Credit Card,Fund factor either.,1484.71,0
14-10-2024,Travel,Credit Card,End shoulder step bad.,601.38,0
14-10-2024,Healthcare,Credit Card,Fill great.,538.8,0
14-10-2024,Rent,Debit Card,Station affect.,1592.75,0
14-10-2024,Groceries,UPI,Kitchen century field lawyer report.,510.76,0
15-10-2024,Bills,Credit Card,Find investment those source east.,1485.71,74.29
15-10-2024,Healthcare,Cash,Structure bit window.,1622.64,0
15-10-2024,Subscriptions,Net Banking,Scene the truth eye.,1422.82,71.14
15-10-2024,Dining,Net Banking,Compare late money.,1374.41,0
15-10-2024,Transport,Cash,Song hand population them.,1048.43,0
15-10-2024,Subscriptions,Net Banking,Popular nor discuss.,1394.37,0
15-10-2024,Transport,Net Banking,Fight impact.,1119.73,0
15-10-2024,Groceries,Debit Card,Color college goal.,1463.21,0
15-10-2024,Subscriptions,Cash,So because management east.,735.03,0
15-10-2024,Groceries,UPI,Both it level south.,1652.97,0
15-10-2024,Rent,Cash,Hour example become.,1394.73,0
16-10-2024,Rent,Cash,But unit member.,1442.57,72.13
16-10-2024,Dining,Debit Card,Bit perform official.,1079.64,0
16-10-2024,Transport,Net Banking,Federal community offer specific.,1801.02,90.05
16-10-2024,Dining,Cash,List maybe feeling painting determine.,898.71,0
16-10-2024,Entertainment,Debit Card,Skin product recognize.,1995.17,0
16-10-2024,Bills,Debit Card,Final involve site.,812.74,0
16-10-2024,Groceries,Cash,Current result all maintain spend.,1833.43,0
16-10-2024,Entertainment,Net Banking,It water artist discover.,1536.34,0
16-10-2024,Entertainment,Credit Card,Claim plant ability letter.,1983.39,99.17
17-10-2024,Rent,UPI,Present Mr trouble design.,1649.44,82.47
17-10-2024,Transport,Cash,Defense concern here.,1147.84,0
17-10-2024,Healthcare,Net Banking,Research one result store.,1351.37,0
17-10-2024,Healthcare,UPI,Market wonder simply.,1391.95,0
17-10-2024,Healthcare,Debit Card,Nothing much even put.,1446.69,72.33
17-10-2024,Dining,Credit Card,Life market small war.,1862.35,0
18-10-2024,Dining,Credit Card,Activity she woman we study.,921.98,0
18-10-2024,Bills,UPI,Manage production simple sound foreign.,1211.33,60.57
18-10-2024,Shopping,Cash,Surface smile kid.,1095.94,54.8
18-10-2024,Groceries,UPI,Consumer also cost music.,1084.77,0
18-10-2024,Transport,Credit Card,Voice interesting this once.,1291.63,64.58
18-10-2024,Rent,Net Banking,Inside agreement inside agreement already.,1821.32,0
19-10-2024,Bills,Net Banking,Day edge line course.,1174.25,0
19-10-2024,Travel,Credit Card,Pattern physical.,1800.5,0
19-10-2024,Rent,UPI,Rather national I.,1460.47,0
19-10-2024,Dining,Cash,Fund region region tonight.,1013.04,0
19-10-2024,Subscriptions,Cash,Expect take pressure impact expert.,1744.84,87.24
19-10-2024,Transport,Net Banking,Carry mother huge.,1445.04,0
20-10-2024,Dining,Debit Card,Turn might media key able.,1590.93,0
21-10-2024,Transport,Credit Card,Out people.,1123.12,56.16
21-10-2024,Groceries,Credit Card,Fire Mrs.,799.75,0
21-10-2024,Subscriptions,Cash,Behavior expect serious.,1531.07,76.55
21-10-2024,Shopping,Credit Card,Idea why car.,1169.37,0
21-10-2024,Bills,Debit Card,Four board affect nor.,1851.62,0
21-10-2024,Subscriptions,Net Banking,Agent study federal only.,1656.06,82.8
21-10-2024,Entertainment,Credit Card,Almost green think myself.,1116.72,0
21-10-2024,Healthcare,Credit Card,Try deep herself.,1803.64,90.18
22-10-2024,Transport,Cash,Glass final because character power.,564.36,0
22-10-2024,Entertainment,Net Banking,Piece strong grow nice.,723.23,0
22-10-2024,Groceries,Credit Card,If probably.,1124.1,0
22-10-2024,Rent,UPI,Still operation.,1201.96,60.1
22-10-2024,Dining,Cash,Always theory.,1075.85,53.79
22-10-2024,Travel,Credit Card,Option north face world box.,1520.89,0
22-10-2024,Shopping,UPI,Night suffer rise.,785.76,0
23-10-2024,Travel,Cash,Nation of determine.,1045.55,0
23-10-2024,Dining,Debit Card,Another never drive close religious.,1824.77,0
23-10-2024,Groceries,Cash,Throw language seek.,838.72,0
23-10-2024,Subscriptions,Cash,Value ready together.,623.63,0
23-10-2024,Rent,Debit Card,Arrive usually realize arrive.,725.42,36.27
24-10-2024,Entertainment,Cash,Still think.,1577.28,0
24-10-2024,Dining,Cash,Suggest among buy.,1321.36,0
24-10-2024,Healthcare,Debit Card,Truth staff.,1727.51,0
24-10-2024,Shopping,UPI,Old consumer health choice.,1507.35,75.37
24-10-2024,Dining,UPI,Number store.,1198.07,0
24-10-2024,Shopping,UPI,Knowledge if health.,1682.58,0
24-10-2024,Dining,Debit Card,Attorney determine oil.,699.71,0
24-10-2024,Entertainment,Net Banking,Film exist political where.,1329.72,0
25-10-2024,Travel,Debit Card,Only six.,1120.46,56.02
25-10-2024,Bills,UPI,Television so field race.,936.34,0
25-10-2024,Dining,Cash,Position newspaper role.,917.89,0
25-10-2024,Subscriptions,Credit Card,Wait because month course.,1000.84,0
25-10-2024,Travel,UPI,Event wait.,1332.72,0
25-10-2024,Bills,Credit Card,This least various ten.,1845.29,0
25-10-2024,Bills,UPI,Simply happy strong senior whole.,1613.67,80.68
25-10-2024,Subscriptions,Debit Card,Important especially wall hundred.,952.63,0
25-10-2024,Entertainment,Cash,Tv social these site.,1000.36,50.02
25-10-2024,Bills,UPI,Brother their itself old simply.,1999.97,0
26-10-2024,Rent,Net Banking,Difference policy daughter price.,1905.85,0
27-10-2024,Groceries,Debit Card,Low chance not trade.,741.6,0
27-10-2024,Shopping,Credit Card,Simply note surface.,1810.69,0
27-10-2024,Transport,UPI,Industry her relate represent president.,1977.49,0
27-10-2024,Transport,Cash,Character program before.,1035.63,0
27-10-2024,Dining,UPI,Phone run arrive although.,730.41,0
27-10-2024,Bills,Credit Card,Third fine strategy.,555.22,0
27-10-2024,Rent,Credit Card,Suggest song want.,1841.59,0
27-10-2024,Rent,Debit Card,Phone personal score.,1045.81,0
27-10-2024,Bills,Net Banking,Mean challenge.,1562.38,0
27-10-2024,Dining,Credit Card,Rate office share few color.,616.45,0
27-10-2024,Groceries,Credit Card,Lot hope.,1105.03,0
01-11-2024,Travel,Cash,Continue these.,755.04,0
01-11-2024,Transport,Debit Card,Create check.,1896.6,0
01-11-2024,Entertainment,Net Banking,Paper run.,587.29,0
01-11-2024,Shopping,Credit Card,Film speech measure laugh suffer.,1513.56,0
01-11-2024,Transport,Credit Card,Summer home yard like must.,1215.24,0
01-11-2024,Healthcare,Cash,Interest green.,1265.56,63.28
02-11-2024,Transport,Debit Card,Its financial above.,1935.29,0
02-11-2024,Dining,Cash,Decade from wrong gas time.,1440.66,0
02-11-2024,Entertainment,Net Banking,Set report among.,1199.62,0
02-11-2024,Shopping,Cash,Price none or PM.,1036.13,51.81
02-11-2024,Bills,Cash,Century foot.,975.55,0
03-11-2024,Bills,Debit Card,Yourself anyone.,1096.54,0
03-11-2024,Entertainment,Net Banking,Others conference chance.,611.32,0
03-11-2024,Rent,Cash,Back main center view next.,1121.92,0
03-11-2024,Groceries,UPI,Development end property.,1743.11,0
04-11-2024,Transport,Net Banking,Along better probably group may.,1284.68,0
04-11-2024,Rent,Debit Card,Rise he turn do.,792.55,0
04-11-2024,Subscriptions,Cash,Someone public.,1583.74,0
04-11-2024,Dining,Credit Card,White feel rock.,981.26,0
04-11-2024,Groceries,Credit Card,Pressure suddenly.,1350.12,0
04-11-2024,Transport,UPI,Effect her interesting true study.,699.55,0
04-11-2024,Travel,Cash,Task chance life.,1606.92,0
05-11-2024,Bills,Net Banking,Note enough democratic.,1378.62,0
05-11-2024,Rent,Debit Card,Mission action idea.,933.49,0
05-11-2024,Dining,Debit Card,Gun partner.,1500.38,0
05-11-2024,Shopping,Credit Card,Level discussion watch.,978.2,0
05-11-2024,Healthcare,UPI,Front government clearly.,1220.43,61.02
06-11-2024,Groceries,UPI,National teach my.,1254.52,0
06-11-2024,Bills,UPI,Assume house chance.,1128.43,0
06-11-2024,Transport,Debit Card,Grow me at their.,544.92,0
06-11-2024,Healthcare,Debit Card,Possible character surface morning.,876.51,0
06-11-2024,Healthcare,Credit Card,Wide less follow type produce.,1224.05,0
06-11-2024,Groceries,Debit Card,Successful ever mention.,1139.11,0
06-11-2024,Transport,Debit Card,Necessary history most effort.,1059.91,0
06-11-2024,Rent,UPI,Most friend site end.,1196.15,0
06-11-2024,Dining,UPI,Scientist action.,1507.85,0
07-11-2024,Transport,Debit Card,Discussion including.,1750.56,0
07-11-2024,Healthcare,Debit Card,Another wait model everything nothing.,1237.92,61.9
07-11-2024,Groceries,Debit Card,Know lawyer design.,997.94,49.9
07-11-2024,Groceries,Debit Card,Democratic any learn.,1769.51,0
07-11-2024,Shopping,Debit Card,Own give give wish on.,1951.3,0
07-11-2024,Groceries,Credit Card,Enjoy tell from.,611.09,0
07-11-2024,Healthcare,UPI,Age sign suddenly ever southern.,860.29,43.01
07-11-2024,Travel,Credit Card,And from view.,550.96,0
08-11-2024,Dining,Cash,Before result special.,1590.35,0
08-11-2024,Transport,Debit Card,Must series record.,1544.27,0
08-11-2024,Rent,Debit Card,Social do rich.,1591.09,0
08-11-2024,Transport,Debit Card,Full cost.,1488.58,74.43
08-11-2024,Groceries,Net Banking,Myself edge.,1862.93,0
08-11-2024,Groceries,UPI,Set improve color source gun.,1102.29,0
09-11-2024,Groceries,Net Banking,Left much source like road.,533.96,0
09-11-2024,Bills,Cash,Century any consumer.,762.29,0
09-11-2024,Healthcare,Cash,Matter group idea start around.,886.53,0
10-11-2024,Bills,Debit Card,Lot drug authority.,1930.61,0
10-11-2024,Entertainment,Net Banking,Strategy prevent bag hand real.,1367.52,0
10-11-2024,Travel,UPI,Cost himself ability.,1650.57,0
10-11-2024,Bills,Net Banking,Difference top party choice.,1706.12,0
10-11-2024,Healthcare,UPI,Pretty week institution range point.,973.2,0
10-11-2024,Bills,UPI,Rate along effort thousand.,1640.28,82.01
10-11-2024,Shopping,Credit Card,Poor American protect add.,955.48,0
10-11-2024,Entertainment,Cash,If democratic what institution.,1511.86,0
10-11-2024,Entertainment,Net Banking,Store focus he.,623.02,0
10-11-2024,Transport,Debit Card,Thousand participant magazine.,1179.71,58.99
10-11-2024,Travel,Cash,Adult structure anyone account.,593.5,0
10-11-2024,Groceries,Credit Card,Always possible that what.,666.15,0
11-11-2024,Transport,Net Banking,Hand local.,1157.78,57.89
11-11-2024,Groceries,Debit Card,Animal responsibility.,1411.91,0
11-11-2024,Rent,Credit Card,Whether all watch.,661.98,0
11-11-2024,Bills,UPI,Now stop everyone crime.,1535.54,0
11-11-2024,Travel,Net Banking,Sea someone small.,1687.99,0
11-11-2024,Groceries,Cash,Improve size.,675.65,0
11-11-2024,Entertainment,Cash,Tv she total discuss.,1810.87,0
11-11-2024,Entertainment,Cash,Manager notice machine.,1525.13,76.26
12-11-2024,Entertainment,Credit Card,Maintain site dark night.,953.85,0
12-11-2024,Travel,Debit Card,Old foreign capital week.,1238.84,0
13-11-2024,Healthcare,Credit Card,Rate organization society.,1705.48,0
13-11-2024,Healthcare,UPI,Environmental story use store.,811.45,0
13-11-2024,Bills,Credit Card,Benefit value sit.,792.8,0
13-11-2024,Subscriptions,UPI,Decide couple.,711.45,35.57
13-11-2024,Entertainment,Debit Card,Anyone high.,1049.63,52.48
13-11-2024,Bills,Credit Card,Adult street require.,1993.55,0
13-11-2024,Subscriptions,Credit Card,Leg writer team station test.,967.66,0
13-11-2024,Dining,Net Banking,Hour pull whole.,753.95,0
13-11-2024,Shopping,Credit Card,Without laugh prove.,1538.27,0
13-11-2024,Dining,Net Banking,Condition event eat including.,1887.92,0
14-11-2024,Dining,Cash,Hear table poor walk maintain.,501.95,25.1
14-11-2024,Bills,Debit Card,Poor with practice.,1944,0
14-11-2024,Dining,Credit Card,Paper the million out.,1489.73,74.49
14-11-2024,Entertainment,Cash,Nation field arm how.,1910.74,0
14-11-2024,Healthcare,Credit Card,Behind present better plan place.,680.45,0
14-11-2024,Subscriptions,UPI,Blood career unit anything.,1212.82,0
14-11-2024,Rent,UPI,Trip not easy sit.,1779.36,88.97
14-11-2024,Transport,Net Banking,Light little political.,701.32,0
14-11-2024,Entertainment,UPI,Executive teach message.,1332.53,66.63
14-11-2024,Bills,Credit Card,We idea stand recent.,1738.91,0
15-11-2024,Groceries,Debit Card,System she wait.,1674.46,0
15-11-2024,Shopping,Credit Card,Consider woman person public public.,1146.82,0
15-11-2024,Rent,Debit Card,Control peace think bad.,1589.06,79.45
15-11-2024,Transport,UPI,Special hot box.,1349.17,0
15-11-2024,Subscriptions,UPI,Base bank.,1402.03,70.1
15-11-2024,Rent,Debit Card,Civil play officer.,1417.55,0
16-11-2024,Entertainment,Cash,Kind organization foot public.,1928.78,0
16-11-2024,Travel,UPI,These language pattern environment have.,1721.85,0
16-11-2024,Rent,Net Banking,Threat floor anything.,899.34,0
16-11-2024,Dining,Net Banking,Create dinner administration rest.,732.96,36.65
16-11-2024,Rent,UPI,We grow early account.,615.09,0
16-11-2024,Transport,Cash,Develop news design.,1393.29,0
16-11-2024,Transport,Credit Card,Page laugh difficult Mrs.,1982.22,0
16-11-2024,Healthcare,UPI,Seven similar someone.,1707.31,0
16-11-2024,Groceries,Net Banking,Current near grow.,507.8,25.39
16-11-2024,Shopping,Debit Card,Less own on her.,1708.04,0
17-11-2024,Healthcare,Net Banking,Audience green treatment road.,1596.2,0
17-11-2024,Shopping,Credit Card,Our act skin debate.,551.07,0
17-11-2024,Travel,Cash,Expert class.,624.58,0
17-11-2024,Healthcare,Cash,Dinner camera card a.,1530.97,0
17-11-2024,Subscriptions,Debit Card,Idea training.,1072.47,0
17-11-2024,Subscriptions,Credit Card,Religious hour consumer.,693.54,0
17-11-2024,Travel,Cash,View again.,1958.81,97.94
